Order Date,Year,Month,Region,Category,Sub-Category,Sales
2018-12-29,2018,12,West,Furniture,Chairs,393.568
2018-12-29,2018,12,West,Technology,Phones,302.376
2018-03-28,2018,3,South,Office Supplies,Binders,68.742
2016-03-05,2016,3,East,Office Supplies,Envelopes,29.34
2016-03-05,2016,3,East,Furniture,Chairs,383.607
2016-03-05,2016,3,East,Office Supplies,Storage,563.4
2017-11-13,2017,11,East,Office Supplies,Paper,217.056
2018-01-19,2018,1,Central,Office Supplies,Labels,6.0
2017-04-22,2017,4,West,Furniture,Furnishings,31.56
2015-05-13,2015,5,South,Office Supplies,Fasteners,7.104
2015-05-13,2015,5,South,Office Supplies,Binders,398.352
2015-10-21,2015,10,East,Office Supplies,Appliances,121.792
2015-10-21,2015,10,East,Furniture,Tables,409.59
2015-03-14,2015,3,West,Office Supplies,Paper,10.56
2015-03-14,2015,3,West,Office Supplies,Art,3.38
2018-12-22,2018,12,South,Office Supplies,Envelopes,7.824
2017-11-24,2017,11,West,Office Supplies,Paper,24.784
2018-12-02,2018,12,South,Office Supplies,Art,34.65
2016-12-31,2016,12,West,Office Supplies,Binders,487.984
2018-10-03,2018,10,Central,Office Supplies,Binders,1793.98
2015-08-29,2015,8,South,Office Supplies,Envelopes,29.808
2015-08-29,2015,8,South,Office Supplies,Binders,505.176
2015-08-29,2015,8,South,Furniture,Tables,174.0585
2017-06-29,2017,6,South,Office Supplies,Storage,191.88
2017-08-20,2017,8,Central,Technology,Phones,14.78
2018-10-21,2018,10,West,Office Supplies,Paper,5.184
2018-10-21,2018,10,West,Furniture,Chairs,478.48
2018-10-21,2018,10,West,Technology,Accessories,28.4
2018-10-21,2018,10,Central,Office Supplies,Storage,909.12
2017-05-17,2017,5,South,Office Supplies,Binders,2.952
2017-05-17,2017,5,South,Office Supplies,Binders,27.018
2016-02-03,2016,2,West,Furniture,Furnishings,136.92
2018-12-18,2018,12,East,Furniture,Furnishings,18.96
2017-11-15,2017,11,West,Technology,Accessories,99.39
2018-07-03,2018,7,Central,Office Supplies,Paper,273.896
2018-07-03,2018,7,Central,Technology,Machines,597.132
2015-01-15,2015,1,South,Technology,Accessories,149.95
2018-04-30,2018,4,South,Office Supplies,Labels,4.608
2018-04-30,2018,4,South,Office Supplies,Art,15.528
2018-04-30,2018,4,South,Office Supplies,Labels,11.952
2016-11-08,2016,11,East,Office Supplies,Art,11.65
2016-10-30,2016,10,Central,Technology,Phones,299.9
2018-08-17,2018,8,East,Office Supplies,Binders,895.92
2018-08-17,2018,8,East,Furniture,Chairs,462.564
2016-10-03,2016,10,East,Office Supplies,Storage,15.008
2017-07-08,2017,7,Central,Technology,Phones,863.64
2017-07-08,2017,7,Central,Office Supplies,Art,47.616
2018-12-05,2018,12,West,Office Supplies,Paper,92.94
2018-03-09,2018,3,West,Technology,Accessories,199.98
2017-06-09,2017,6,West,Technology,Phones,177.48
2018-11-28,2018,11,West,Office Supplies,Paper,88.768
2018-03-16,2018,3,West,Office Supplies,Paper,6.48
2018-03-16,2018,3,West,Office Supplies,Storage,46.51
2018-03-16,2018,3,West,Technology,Phones,659.976
2017-11-27,2017,11,West,Technology,Phones,271.992
2018-08-06,2018,8,South,Furniture,Bookcases,145.74
2018-08-06,2018,8,South,Furniture,Furnishings,15.4
2018-11-27,2018,11,West,Office Supplies,Paper,244.55
2018-11-27,2018,11,West,Technology,Accessories,166.16
2016-05-25,2016,5,West,Furniture,Furnishings,14.73
2017-07-08,2017,7,West,Office Supplies,Binders,19.968
2017-07-08,2017,7,West,Office Supplies,Storage,33.488
2017-07-08,2017,7,West,Office Supplies,Binders,8.736
2017-07-08,2017,7,West,Furniture,Chairs,662.88
2018-08-29,2018,8,Central,Office Supplies,Labels,47.36
2018-08-29,2018,8,Central,Office Supplies,Storage,27.44
2018-08-29,2018,8,Central,Office Supplies,Binders,3.24
2017-06-20,2017,6,Central,Technology,Accessories,95.968
2017-06-20,2017,6,Central,Office Supplies,Paper,10.368
2018-09-02,2018,9,East,Office Supplies,Art,23.1
2018-09-02,2018,9,East,Furniture,Furnishings,11.54
2018-09-02,2018,9,East,Furniture,Tables,254.526
2018-09-02,2018,9,East,Office Supplies,Appliances,12.98
2018-09-02,2018,9,East,Office Supplies,Binders,26.432
2018-09-02,2018,9,East,Technology,Phones,197.97
2018-09-02,2018,9,East,Office Supplies,Labels,18.9
2018-09-02,2018,9,East,Furniture,Chairs,1282.41
2018-09-02,2018,9,East,Office Supplies,Art,4.92
2018-09-02,2018,9,East,Technology,Accessories,238.0
2018-09-02,2018,9,East,Technology,Accessories,167.97
2018-09-02,2018,9,East,Office Supplies,Paper,17.12
2018-09-10,2018,9,Central,Office Supplies,Binders,16.2
2018-09-10,2018,9,Central,Office Supplies,Appliances,33.99
2018-09-10,2018,9,Central,Technology,Accessories,296.85
2018-09-10,2018,9,Central,Technology,Accessories,112.8
2018-09-10,2018,9,Central,Office Supplies,Binders,13.71
2018-09-10,2018,9,Central,Office Supplies,Paper,24.9
2018-09-10,2018,9,Central,Office Supplies,Storage,286.29
2018-09-10,2018,9,Central,Office Supplies,Appliances,24.18
2018-12-21,2018,12,East,Technology,Phones,281.97
2018-12-21,2018,12,East,Office Supplies,Supplies,69.5
2018-12-21,2018,12,East,Office Supplies,Paper,166.44
2018-09-23,2018,9,Central,Technology,Accessories,291.96
2018-05-06,2018,5,Central,Office Supplies,Art,6.408
2018-05-06,2018,5,Central,Technology,Accessories,408.744
2015-12-14,2015,12,Central,Office Supplies,Binders,5.104
2015-12-14,2015,12,Central,Office Supplies,Fasteners,2.896
2015-12-14,2015,12,Central,Technology,Accessories,35.016
2015-10-18,2015,10,South,Office Supplies,Storage,275.97
2015-10-18,2015,10,South,Technology,Phones,1394.95
2015-10-18,2015,10,South,Furniture,Chairs,545.88
2016-05-08,2016,5,West,Office Supplies,Art,5.248
2017-04-14,2017,4,West,Furniture,Chairs,933.536
2017-04-14,2017,4,West,Office Supplies,Storage,42.976
2016-12-14,2016,12,South,Office Supplies,Binders,3.76
2015-12-03,2015,12,Central,Technology,Phones,479.96
2015-11-25,2015,11,West,Office Supplies,Appliances,320.88
2015-11-25,2015,11,West,Furniture,Furnishings,23.88
2015-11-25,2015,11,West,Office Supplies,Paper,26.76
2017-07-25,2017,7,East,Technology,Copiers,1439.976
2016-11-09,2016,11,Central,Office Supplies,Binders,17.22
2016-11-09,2016,11,Central,Furniture,Tables,1024.38
2016-11-09,2016,11,Central,Office Supplies,Envelopes,26.22
2016-11-09,2016,11,Central,Office Supplies,Paper,17.34
2018-02-24,2018,2,East,Office Supplies,Binders,4.956
2018-06-25,2018,6,West,Office Supplies,Labels,71.04
2018-06-25,2018,6,West,Office Supplies,Art,5.344
2018-06-25,2018,6,West,Office Supplies,Fasteners,11.304
2018-12-02,2018,12,Central,Office Supplies,Appliances,294.62
2018-12-02,2018,12,Central,Furniture,Furnishings,8.752
2015-02-06,2015,2,South,Office Supplies,Labels,15.0
2015-02-06,2015,2,South,Technology,Phones,161.61
2015-02-06,2015,2,South,Technology,Phones,144.95
2018-04-11,2018,4,West,Technology,Accessories,199.95
2018-04-11,2018,4,West,Office Supplies,Art,41.86
2018-12-25,2018,12,South,Office Supplies,Storage,95.94
2018-12-25,2018,12,South,Furniture,Chairs,304.45
2018-04-11,2018,4,Central,Office Supplies,Binders,11.364
2015-12-31,2015,12,Central,Office Supplies,Art,29.68
2015-12-31,2015,12,Central,Technology,Accessories,47.53
2018-08-03,2018,8,Central,Furniture,Bookcases,183.372
2015-11-15,2015,11,South,Office Supplies,Art,4.224
2015-11-15,2015,11,South,Office Supplies,Appliances,333.056
2015-11-15,2015,11,South,Office Supplies,Paper,24.896
2016-12-11,2016,12,Central,Technology,Accessories,159.984
2016-12-11,2016,12,Central,Office Supplies,Storage,46.344
2017-09-18,2017,9,South,Furniture,Chairs,350.98
2017-09-18,2017,9,South,Office Supplies,Paper,13.08
2017-09-18,2017,9,South,Office Supplies,Storage,900.08
2016-03-19,2016,3,West,Office Supplies,Binders,17.568
2016-03-19,2016,3,West,Office Supplies,Labels,14.62
2016-03-19,2016,3,West,Office Supplies,Supplies,33.36
2016-03-19,2016,3,West,Office Supplies,Paper,40.14
2017-09-19,2017,9,East,Office Supplies,Storage,1606.23
2017-09-19,2017,9,East,Office Supplies,Paper,17.04
2017-09-19,2017,9,East,Office Supplies,Binders,49.53
2017-09-19,2017,9,East,Furniture,Chairs,872.32
2018-08-20,2018,8,West,Office Supplies,Binders,239.12
2016-03-13,2016,3,West,Furniture,Bookcases,141.96
2017-09-08,2017,9,West,Office Supplies,Binders,33.024
2017-09-08,2017,9,West,Office Supplies,Binders,67.136
2016-11-26,2016,11,East,Office Supplies,Binders,14.73
2016-11-26,2016,11,East,Office Supplies,Storage,104.9
2016-11-26,2016,11,East,Office Supplies,Binders,61.04
2016-11-26,2016,11,East,Office Supplies,Paper,10.95
2017-12-09,2017,12,Central,Office Supplies,Paper,9.392
2017-12-09,2017,12,Central,Office Supplies,Art,9.328
2018-09-25,2018,9,Central,Office Supplies,Binders,8.26
2018-09-25,2018,9,Central,Furniture,Chairs,269.97
2016-01-23,2016,1,West,Office Supplies,Paper,29.04
2016-01-23,2016,1,West,Office Supplies,Labels,14.62
2016-06-18,2016,6,West,Office Supplies,Paper,11.952
2016-06-18,2016,6,West,Office Supplies,Binders,4.536
2016-06-18,2016,6,West,Office Supplies,Binders,9.156
2016-06-18,2016,6,West,Furniture,Furnishings,75.36
2016-10-02,2016,10,West,Office Supplies,Binders,57.504
2018-11-18,2018,11,East,Office Supplies,Art,38.864
2015-08-17,2015,8,Central,Office Supplies,Paper,15.552
2017-07-17,2017,7,East,Office Supplies,Appliances,162.64
2017-07-17,2017,7,East,Technology,Phones,597.0
2017-07-17,2017,7,East,Office Supplies,Paper,55.48
2016-07-11,2016,7,East,Furniture,Furnishings,289.8
2016-07-11,2016,7,East,Office Supplies,Binders,2.502
2016-07-11,2016,7,East,Office Supplies,Binders,6.48
2016-07-11,2016,7,East,Furniture,Chairs,341.488
2016-07-11,2016,7,East,Office Supplies,Art,11.12
2016-07-11,2016,7,East,Furniture,Furnishings,25.344
2017-12-01,2017,12,Central,Furniture,Furnishings,17.31
2018-12-22,2018,12,Central,Technology,Accessories,199.95
2018-12-22,2018,12,Central,Furniture,Chairs,1586.69
2018-12-22,2018,12,Central,Technology,Accessories,84.99
2018-12-22,2018,12,Central,Furniture,Tables,411.8
2015-10-31,2015,10,West,Office Supplies,Fasteners,11.34
2015-10-31,2015,10,West,Office Supplies,Storage,80.3
2015-10-31,2015,10,West,Office Supplies,Binders,15.968
2015-10-31,2015,10,West,Office Supplies,Paper,64.74
2015-10-31,2015,10,West,Office Supplies,Binders,19.296
2015-10-31,2015,10,West,Office Supplies,Storage,405.64
2015-10-31,2015,10,West,Furniture,Chairs,146.352
2015-10-31,2015,10,West,Technology,Accessories,251.91
2015-10-31,2015,10,West,Office Supplies,Art,12.39
2016-04-13,2016,4,West,Technology,Accessories,199.96
2016-04-13,2016,4,West,Furniture,Tables,710.832
2017-07-21,2017,7,East,Office Supplies,Binders,1.941
2018-11-20,2018,11,West,Furniture,Chairs,283.92
2017-11-26,2017,11,West,Office Supplies,Binders,7.312
2018-11-07,2018,11,West,Technology,Accessories,59.97
2018-11-07,2018,11,West,Technology,Phones,761.544
2015-12-01,2015,12,West,Furniture,Furnishings,58.2
2018-09-12,2018,9,East,Office Supplies,Paper,39.9
2018-09-12,2018,9,East,Office Supplies,Appliances,90.86
2018-09-12,2018,9,East,Office Supplies,Paper,94.85
2016-12-24,2016,12,West,Office Supplies,Paper,106.232
2016-12-24,2016,12,West,Technology,Phones,111.984
2016-12-24,2016,12,West,Furniture,Furnishings,7.712
2018-02-23,2018,2,West,Office Supplies,Paper,37.44
2015-11-23,2015,11,Central,Office Supplies,Labels,23.68
2017-06-23,2017,6,East,Office Supplies,Labels,122.12
2017-06-23,2017,6,East,Office Supplies,Labels,18.45
2017-06-23,2017,6,East,Office Supplies,Storage,324.9
2017-06-23,2017,6,East,Office Supplies,Paper,146.73
2017-06-23,2017,6,East,Office Supplies,Fasteners,3.96
2016-10-26,2016,10,West,Office Supplies,Labels,5.76
2018-07-15,2018,7,East,Office Supplies,Binders,26.55
2018-07-15,2018,7,East,Furniture,Tables,310.443
2015-11-17,2015,11,Central,Furniture,Chairs,479.9
2016-04-13,2016,4,West,Office Supplies,Supplies,12.88
2016-11-25,2016,11,South,Office Supplies,Art,13.12
2017-05-15,2017,5,South,Office Supplies,Binders,511.84
2017-05-15,2017,5,South,Office Supplies,Art,91.96
2017-05-15,2017,5,South,Office Supplies,Art,8.34
2018-09-07,2018,9,West,Office Supplies,Storage,37.68
2018-09-07,2018,9,West,Technology,Accessories,279.944
2015-03-10,2015,3,West,Office Supplies,Storage,636.408
2015-03-10,2015,3,West,Office Supplies,Art,83.168
2015-07-18,2015,7,West,Furniture,Chairs,259.136
2018-03-24,2018,3,East,Office Supplies,Paper,221.92
2018-03-24,2018,3,East,Technology,Accessories,26.0
2015-09-30,2015,9,South,Office Supplies,Paper,15.552
2015-09-26,2015,9,Central,Office Supplies,Binders,0.876
2016-10-31,2016,10,West,Office Supplies,Paper,19.98
2016-10-31,2016,10,West,Office Supplies,Binders,398.352
2016-10-31,2016,10,West,Office Supplies,Art,5.04
2016-10-31,2016,10,West,Office Supplies,Fasteners,17.45
2016-10-31,2016,10,West,Furniture,Chairs,323.136
2016-10-31,2016,10,West,Office Supplies,Supplies,29.7
2016-10-31,2016,10,West,Technology,Phones,1295.84
2016-10-31,2016,10,West,Office Supplies,Storage,46.84
2016-10-31,2016,10,West,Furniture,Bookcases,425.833
2016-10-12,2016,10,East,Furniture,Tables,209.67
2017-09-19,2017,9,West,Office Supplies,Paper,159.88
2018-04-13,2018,4,West,Office Supplies,Paper,5.28
2018-04-13,2018,4,West,Office Supplies,Binders,895.92
2018-01-07,2018,1,South,Office Supplies,Binders,2.808
2018-11-09,2018,11,West,Furniture,Chairs,215.976
2018-09-22,2018,9,Central,Furniture,Bookcases,241.96
2018-09-22,2018,9,Central,Office Supplies,Labels,27.72
2018-12-01,2018,12,East,Office Supplies,Envelopes,104.68
2018-12-01,2018,12,East,Technology,Phones,62.958
2015-06-23,2015,6,East,Technology,Accessories,86.376
2016-10-04,2016,10,East,Furniture,Furnishings,64.944
2016-10-04,2016,10,East,Office Supplies,Paper,20.736
2015-05-20,2015,5,East,Office Supplies,Appliances,33.28
2015-05-20,2015,5,East,Office Supplies,Art,38.52
2015-05-20,2015,5,East,Furniture,Furnishings,139.86
2016-11-20,2016,11,East,Office Supplies,Paper,19.65
2016-11-30,2016,11,East,Office Supplies,Binders,152.991
2016-11-30,2016,11,East,Office Supplies,Fasteners,10.584
2016-11-30,2016,11,East,Technology,Phones,94.92
2016-12-31,2016,12,Central,Furniture,Furnishings,14.76
2016-12-31,2016,12,Central,Office Supplies,Binders,3.656
2018-11-16,2018,11,East,Office Supplies,Paper,146.82
2015-06-06,2015,6,East,Office Supplies,Binders,149.544
2015-06-06,2015,6,East,Office Supplies,Supplies,17.14
2015-06-06,2015,6,East,Furniture,Tables,991.764
2017-09-01,2017,9,East,Office Supplies,Paper,30.48
2017-09-01,2017,9,East,Technology,Phones,23.988
2017-09-01,2017,9,East,Office Supplies,Fasteners,16.688
2017-06-25,2017,6,East,Furniture,Chairs,422.058
2017-06-25,2017,6,East,Office Supplies,Binders,38.088
2017-06-25,2017,6,East,Office Supplies,Storage,254.352
2015-12-12,2015,12,West,Furniture,Furnishings,43.31
2018-03-31,2018,3,East,Technology,Phones,84.95
2018-11-19,2018,11,Central,Furniture,Chairs,233.058
2015-11-24,2015,11,Central,Technology,Accessories,111.79
2016-11-22,2016,11,East,Office Supplies,Paper,14.94
2017-07-14,2017,7,East,Office Supplies,Binders,14.16
2017-04-30,2017,4,Central,Furniture,Furnishings,22.608
2017-07-25,2017,7,West,Office Supplies,Fasteners,21.48
2015-06-22,2015,6,Central,Office Supplies,Storage,501.81
2015-06-22,2015,6,Central,Office Supplies,Storage,161.94
2018-10-21,2018,10,South,Office Supplies,Art,17.856
2017-09-03,2017,9,Central,Office Supplies,Binders,8.808
2017-05-14,2017,5,East,Furniture,Furnishings,79.384
2017-01-07,2017,1,West,Office Supplies,Art,34.58
2018-03-13,2018,3,West,Office Supplies,Paper,314.55
2017-10-13,2017,10,Central,Technology,Accessories,191.976
2017-10-13,2017,10,Central,Office Supplies,Paper,8.288
2017-10-13,2017,10,Central,Furniture,Furnishings,139.92
2017-10-13,2017,10,Central,Office Supplies,Art,15.872
2017-10-13,2017,10,Central,Office Supplies,Binders,6.286
2018-01-27,2018,1,East,Office Supplies,Art,14.016
2018-01-27,2018,1,East,Technology,Accessories,71.976
2018-01-27,2018,1,East,Technology,Phones,107.982
2018-11-19,2018,11,Central,Furniture,Chairs,305.312
2015-08-01,2015,8,West,Office Supplies,Binders,19.752
2017-07-30,2017,7,Central,Office Supplies,Binders,9.264
2016-07-30,2016,7,Central,Office Supplies,Storage,61.792
2017-10-15,2017,10,West,Office Supplies,Paper,45.68
2017-10-15,2017,10,West,Office Supplies,Paper,60.12
2017-10-15,2017,10,West,Office Supplies,Binders,41.72
2017-10-15,2017,10,West,Office Supplies,Paper,71.6
2017-05-07,2017,5,East,Office Supplies,Binders,85.232
2017-05-07,2017,5,East,Office Supplies,Labels,44.4
2017-05-07,2017,5,East,Furniture,Chairs,442.764
2017-05-07,2017,5,East,Technology,Machines,3999.95
2017-05-07,2017,5,East,Technology,Accessories,199.95
2017-05-07,2017,5,East,Furniture,Furnishings,63.68
2018-08-01,2018,8,West,Office Supplies,Binders,54.896
2017-07-14,2017,7,South,Technology,Accessories,29.0
2018-08-10,2018,8,Central,Office Supplies,Envelopes,70.08
2018-08-10,2018,8,Central,Furniture,Furnishings,121.3
2018-08-10,2018,8,Central,Technology,Phones,1454.49
2017-06-25,2017,6,West,Office Supplies,Appliances,60.81
2017-12-10,2017,12,West,Office Supplies,Binders,153.552
2017-12-10,2017,12,West,Office Supplies,Appliances,65.34
2017-12-10,2017,12,West,Office Supplies,Paper,123.92
2017-12-10,2017,12,West,Office Supplies,Appliances,35.1
2017-12-10,2017,12,West,Technology,Accessories,44.75
2017-12-01,2017,12,South,Office Supplies,Art,4.704
2015-11-28,2015,11,South,Office Supplies,Art,14.67
2016-03-28,2016,3,East,Office Supplies,Paper,15.552
2016-03-28,2016,3,East,Office Supplies,Paper,5.232
2015-06-01,2015,6,South,Furniture,Furnishings,22.2
2015-06-01,2015,6,South,Technology,Phones,881.93
2016-09-06,2016,9,West,Office Supplies,Binders,6.096
2016-09-06,2016,9,West,Furniture,Furnishings,191.82
2016-06-29,2016,6,East,Furniture,Furnishings,20.104
2017-09-10,2017,9,South,Office Supplies,Art,67.56
2015-07-14,2015,7,Central,Office Supplies,Binders,29.932
2015-07-14,2015,7,Central,Technology,Phones,38.272
2016-08-22,2016,8,East,Office Supplies,Art,16.52
2015-11-14,2015,11,East,Technology,Phones,832.93
2015-11-14,2015,11,East,Office Supplies,Binders,43.8
2017-11-27,2017,11,Central,Office Supplies,Appliances,167.292
2018-11-21,2018,11,East,Furniture,Furnishings,27.42
2018-10-01,2018,10,West,Office Supplies,Binders,1.44
2018-10-01,2018,10,West,Office Supplies,Binders,61.776
2018-10-01,2018,10,West,Office Supplies,Appliances,241.96
2018-10-01,2018,10,West,Furniture,Chairs,108.608
2015-09-20,2015,9,South,Office Supplies,Art,2.816
2018-07-28,2018,7,West,Office Supplies,Binders,9.984
2018-07-28,2018,7,West,Office Supplies,Storage,14.98
2018-07-28,2018,7,West,Technology,Phones,1145.6
2016-12-06,2016,12,East,Technology,Phones,485.94
2016-12-06,2016,12,East,Office Supplies,Art,37.376
2016-12-06,2016,12,East,Furniture,Chairs,70.686
2018-07-31,2018,7,East,Office Supplies,Paper,54.816
2017-03-19,2017,3,West,Furniture,Bookcases,72.294
2018-07-29,2018,7,Central,Office Supplies,Fasteners,2.896
2018-07-29,2018,7,Central,Technology,Phones,124.792
2017-10-01,2017,10,East,Furniture,Tables,330.588
2015-03-31,2015,3,West,Office Supplies,Binders,673.568
2015-03-31,2015,3,West,Office Supplies,Appliances,52.98
2018-06-26,2018,6,Central,Furniture,Furnishings,526.45
2018-07-09,2018,7,Central,Office Supplies,Storage,228.92
2016-12-14,2016,12,West,Technology,Phones,319.968
2018-12-05,2018,12,East,Technology,Accessories,205.03
2016-09-15,2016,9,Central,Office Supplies,Storage,190.86
2016-09-15,2016,9,Central,Office Supplies,Art,24.32
2017-07-15,2017,7,West,Office Supplies,Supplies,44.4
2018-04-20,2018,4,Central,Furniture,Furnishings,44.4
2017-11-15,2017,11,West,Office Supplies,Binders,1016.792
2017-11-15,2017,11,West,Office Supplies,Binders,38.136
2017-11-26,2017,11,East,Technology,Phones,494.982
2018-11-21,2018,11,West,Office Supplies,Storage,56.56
2018-11-21,2018,11,West,Office Supplies,Art,5.56
